,codmpio,municipio,depto,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor,tratamiento,alf_A1938,alf_A1951,alf_A1964,alf_A1973,alf_A2018,numero_prestamos,CP - Promedio,MP - Promedio,LP - Promedio,T - Promedio
306,18785.0,Solita,Caquetá,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.5,0,0.0,0.0,0.0,0.0
307,18860.0,Valparaíso,Caquetá,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.8,0,0.0,0.0,0.0,0.0
308,19022.0,Almaguer,Cauca,315,20.18,161,18.3,0,0.0,476,38.48,1,565,0.0,3112,0,94.9,1,20.18,18.3,0.0,38.48
309,19050.0,Argelia,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.2,0,0.0,0.0,0.0,0.0
310,19075.0,Balboa,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,740,0.0,1290,1335,99.9,0,0.0,0.0,0.0,0.0
311,19110.0,Buenos Aires,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,887,0.0,1702,1872,99.2,0,0.0,0.0,0.0,0.0
312,19130.0,Cajibío,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,3879,3861.0,2966,0,98.6,0,0.0,0.0,0.0,0.0
313,19137.0,Caldono,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,1545,2255.0,5656,0,98.3,0,0.0,0.0,0.0,0.0
314,19142.0,Caloto(1)(3),Cauca,4320,13380.29,1758,14787.46,474,55.4,6552,28223.16,1,1541,1524.0,3297,0,99.1,9,1486.698889,1643.051111,6.155555556,3135.906667
315,19212.0,Corinto,Cauca,803,64.39,552,94.59,86,22.32,1441,181.3,1,3561,0.0,9964,13269,99.4,3,21.46333333,31.53,7.44,60.43333333
316,19290.0,Florencia,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.9,0,0.0,0.0,0.0,0.0
317,19300.0,Guachené (1),Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.6,0,0.0,0.0,0.0,0.0
318,19318.0,Guapi,Cauca,21,0.72,0,0.0,0,0.0,21,0.72,1,641,0.0,2610,0,93.8,1,0.72,0.0,0.0,0.72
319,19355.0,Inzá,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,657,885.0,0,0,99.4,0,0.0,0.0,0.0,0.0
320,19364.0,Jambaló,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,1056,915.0,3237,0,97.4,0,0.0,0.0,0.0,0.0
321,19392.0,La Sierra,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,1233,1731.0,5835,0,99.4,0,0.0,0.0,0.0,0.0
322,19397.0,La Vega,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,1057,1345.0,2227,0,99.9,0,0.0,0.0,0.0,0.0
323,19418.0,López,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,986,0.0,1984,0,95.2,0,0.0,0.0,0.0,0.0
324,19450.0,Mercaderes,Cauca,288,27.65,184,36.62,10,1.84,482,66.11,1,632,881.0,0,0,98.6,1,27.65,36.62,1.84,66.11
325,19455.0,Miranda,Cauca,443,49.47,166,61.24,118,26.62,727,137.33,1,749,0.0,1763,0,99.9,3,16.49,20.41333333,8.873333333,45.77666667
326,19473.0,Morales,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,1319,1686.0,2682,0,99.3,0,0.0,0.0,0.0,0.0
327,19513.0,Padilla,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,7373,0.0,11195,15103,99.6,0,0.0,0.0,0.0,0.0
328,19517.0,Paez,Cauca,699,43.61,768,115.04,3,0.35,1470,159.0,1,3780,4831.0,7613,0,99.0,4,10.9025,28.76,0.0875,39.75
329,19532.0,Patía,Cauca,904,67.35,670,123.78,82,10.91,1656,202.05,1,8772,0.0,8094,8931,99.5,3,22.45,41.26,3.636666667,67.35
330,19533.0,Piamonte,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,2413,0.0,3275,0,100.0,0,0.0,0.0,0.0,0.0
331,19548.0,Piendamó,Cauca,4365,292.62,722,159.44,624,142.88,5711,594.95,1,189,689.0,911,0,99.3,5,58.524,31.888,28.576,118.99
332,19585.0,Puracé,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,723,1021.0,2168,0,99.4,0,0.0,0.0,0.0,0.0
333,19622.0,Rosas,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,1420,2353.0,17292,0,99.3,0,0.0,0.0,0.0,0.0
334,19693.0,San Sebastián,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,305,362.0,586,0,99.5,0,0.0,0.0,0.0,0.0
335,19701.0,Santa Rosa,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,1547,0.0,2111,2176,99.7,0,0.0,0.0,0.0,0.0
336,19743.0,Silvia,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,3183,5474.0,6840,0,100.0,0,0.0,0.0,0.0,0.0
337,19760.0,Sotara,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.6,0,0.0,0.0,0.0,0.0
338,19780.0,Suárez,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,2977,0.0,6340,9147,100.0,0,0.0,0.0,0.0,0.0
339,19785.0,Sucre,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,95.3,0,0.0,0.0,0.0,0.0
340,19807.0,Timbío,Cauca,5115,8546.01,1423,6455.72,917,144.57,7455,15146.29,1,177,220.0,554,0,99.3,7,1220.858571,922.2457143,20.65285714,2163.755714
341,19809.0,Timbiquí,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,1363,0.0,1026,0,93.3,0,0.0,0.0,0.0,0.0
342,19821.0,Toribio,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,3189,3439.0,12686,0,98.0,0,0.0,0.0,0.0,0.0
343,19824.0,Totoró,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,1937,1959.0,3843,0,99.6,0,0.0,0.0,0.0,0.0
344,19845.0,Villa Rica,Cauca,0,0.0,0,0.0,0,0.0,0,0.0,0,1438,0.0,2103,2226,99.1,0,0.0,0.0,0.0,0.0
345,20011.0,Aguachica,Cesar,1956,154.17,1190,216.8,532,72.91,3678,443.9,1,0,0.0,10420,13742,99.8,5,30.834,43.36,14.582,88.78
346,20013.0,Agustín Codazzi,Cesar,1164,0.0,983,0.0,51,0.0,2198,0.0,1,0,0.0,0,0,98.5,6,0.0,0.0,0.0,0.0
347,20032.0,Astrea,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,14162,0.0,56592,86181,98.0,0,0.0,0.0,0.0,0.0
348,20045.0,Becerril,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.5,0,0.0,0.0,0.0,0.0
349,20060.0,Bosconia,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.7,0,0.0,0.0,0.0,0.0
350,20175.0,Chimichagua,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,2025,0.0,3644,3759,95.7,0,0.0,0.0,0.0,0.0
351,20228.0,Curumaní,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.1,0,0.0,0.0,0.0,0.0
352,20238.0,El Copey,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,98.3,0,0.0,0.0,0.0,0.0
353,20250.0,El Paso,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.5,0,0.0,0.0,0.0,0.0
354,20295.0,Gamarra,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,2626,0.0,5175,5474,97.8,0,0.0,0.0,0.0,0.0
355,20310.0,González,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,1446,2078.0,2092,0,91.1,0,0.0,0.0,0.0,0.0
356,20383.0,La Gloria,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,3621,3273.0,7025,0,96.1,0,0.0,0.0,0.0,0.0
357,20400.0,La Jagua de Ibirico,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.3,0,0.0,0.0,0.0,0.0
358,20443.0,Manaure,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.5,0,0.0,0.0,0.0,0.0
359,20517.0,Pailitas,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,96.9,0,0.0,0.0,0.0,0.0
360,20550.0,Pelaya,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,94.7,0,0.0,0.0,0.0,0.0
361,20570.0,Pueblo Bello,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,98.7,0,0.0,0.0,0.0,0.0
362,20614.0,Río de Oro,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,1888,0.0,3034,0,93.6,0,0.0,0.0,0.0,0.0
363,20621.0,La Paz,Cesar,429,389.81,370,691.87,29,51.78,828,1133.46,1,0,0.0,0,0,99.2,1,389.81,691.87,51.78,1133.46
364,20710.0,San Alberto,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,2329,0.0,4635,6074,100.0,0,0.0,0.0,0.0,0.0
365,20750.0,San Diego,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.2,0,0.0,0.0,0.0,0.0
366,20770.0,San Martín,Cesar,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,98.4,0,0.0,0.0,0.0,0.0
367,20787.0,Tamalameque,Cesar,262,85.71,238,173.23,30,13.13,530,272.07,1,0,0.0,0,0,97.1,1,85.71,173.23,13.13,272.07
368,23079.0,Buenavista,Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,94.8,0,0.0,0.0,0.0,0.0
369,23090.0,Canalete,Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,93.8,0,0.0,0.0,0.0,0.0
370,23168.0,Chimá (1) (3),Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,243,260.0,416,0,90.6,0,0.0,0.0,0.0,0.0
371,23182.0,Chinú,Córdoba,1402,54.59,682,108.1,8,4.48,2092,167.16,1,1592,0.0,4809,0,96.6,3,18.19666667,36.03333333,1.493333333,55.72
372,23189.0,Ciénaga de Oro,Córdoba,1877,3190.2,1576,8154.81,11,5.43,3464,11350.45,1,825,276.0,4403,0,93.2,7,455.7428571,1164.972857,0.775714286,1621.492857
373,23300.0,Cotorra,Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,97.7,0,0.0,0.0,0.0,0.0
374,23350.0,La Apartada,Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,94.7,0,0.0,0.0,0.0,0.0
375,23419.0,Los Córdobas,Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,95.2,0,0.0,0.0,0.0,0.0
376,23464.0,Momil,Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,96.8,0,0.0,0.0,0.0,0.0
377,23466.0,Montelíbano(1)(3),Córdoba,752,135.43,562,254.2,5,1.31,1319,390.95,1,0,0.0,0,0,99.7,4,33.8575,63.55,0.3275,97.7375
378,23500.0,Moñitos,Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,95.9,0,0.0,0.0,0.0,0.0
379,23555.0,Planeta Rica,Córdoba,618,57.37,322,132.15,4,2.05,944,191.57,1,1862,0.0,2724,3444,98.4,1,57.37,132.15,2.05,191.57
380,23570.0,Pueblo Nuevo,Córdoba,471,80.98,233,136.7,25,6.75,729,224.43,1,0,0.0,0,0,94.6,1,80.98,136.7,6.75,224.43
381,23574.0,Puerto Escondido,Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,96.0,0,0.0,0.0,0.0,0.0
382,23580.0,Puerto Libertador,Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,95.6,0,0.0,0.0,0.0,0.0
383,23586.0,Purísima,Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,2683,1017.0,2468,0,94.0,0,0.0,0.0,0.0,0.0
384,23670.0,San Andrés Sotavento (1) (3),Córdoba,1309,90.01,502,163.82,23,5.57,1834,259.4,1,3389,3059.0,5307,0,95.9,3,30.00333333,54.60666667,1.856666667,86.46666667
385,23672.0,San Antero,Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,97.9,0,0.0,0.0,0.0,0.0
386,23675.0,San Bernardo del Viento,Córdoba,2128,241.41,411,202.74,15,5.14,2554,449.29,1,0,0.0,0,0,96.2,3,80.47,67.58,1.713333333,149.7633333
387,23678.0,San Carlos,Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,832,999.0,1717,0,94.7,0,0.0,0.0,0.0,0.0
388,23682.0,San José de Uré(1),Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,94.8,0,0.0,0.0,0.0,0.0
389,23686.0,San Pelayo,Córdoba,438,47.46,266,76.23,2,2.5,706,126.19,1,1845,1626.0,2913,0,99.4,1,47.46,76.23,2.5,126.19
390,23815.0,Tuchín (1) (5),Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,92.3,0,0.0,0.0,0.0,0.0
391,23855.0,Valencia,Córdoba,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,95.2,0,0.0,0.0,0.0,0.0
392,25001.0,Agua de Dios,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,3444,0.0,14259,17511,99.5,0,0.0,0.0,0.0,0.0
393,25019.0,Albán,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,1285,1137.0,1214,0,99.8,0,0.0,0.0,0.0,0.0
394,25035.0,Anapoima,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,1382,1959.0,2749,0,99.1,0,0.0,0.0,0.0,0.0
395,25086.0,Beltrán,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,2709,2839.0,5035,0,99.6,0,0.0,0.0,0.0,0.0
396,25095.0,Bituima,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,3634,3758.0,5593,0,99.1,0,0.0,0.0,0.0,0.0
397,25099.0,Bojacá,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,7879,12606.0,29403,46213,99.6,0,0.0,0.0,0.0,0.0
398,25120.0,Cabrera,Cundinamarca,1494,234.12,3600,616.57,170,118.65,5264,969.34,1,0,0.0,0,0,99.7,4,58.53,154.1425,29.6625,242.335
399,25123.0,Cachipay,Cundinamarca,1529,4953.52,328,4037.51,250,146.45,2107,9137.48,1,0,0.0,4276,5343,99.5,6,825.5866667,672.9183333,24.40833333,1522.913333
400,25126.0,Cajicá,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,2694,2414.0,3338,0,99.7,0,0.0,0.0,0.0,0.0
401,25148.0,Caparrapí,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,4866,5116,98.4,0,0.0,0.0,0.0,0.0
402,25151.0,Caqueza,Cundinamarca,8692,24014.82,1048,4850.28,309,59.62,10049,28924.71,1,475,583.0,0,0,99.9,9,2668.313333,538.92,6.624444444,3213.856667
403,25154.0,Carmen de Carupa,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,712,829.0,0,0,99.7,0,0.0,0.0,0.0,0.0
404,25168.0,Chaguaní,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,1713,2106.0,3690,0,98.9,0,0.0,0.0,0.0,0.0
405,25178.0,Chipaque,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,954,1018.0,2107,0,99.8,0,0.0,0.0,0.0,0.0
406,25181.0,Choachí,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,1488,1935.0,3259,0,99.2,0,0.0,0.0,0.0,0.0
407,25200.0,Cogua,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.1,0,0.0,0.0,0.0,0.0
408,25214.0,Cota,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,1919,2685.0,4221,0,99.3,0,0.0,0.0,0.0,0.0
409,25224.0,Cucunubá,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,259,0.0,0,0,99.8,0,0.0,0.0,0.0,0.0
410,25245.0,El Colegio,Cundinamarca,3456,8202.09,701,7826.57,381,57.31,4538,16085.95,1,2653,2189.0,3264,0,100.0,7,1171.727143,1118.081429,8.187142857,2297.992857
411,25258.0,El Peñón,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,2098,2856.0,5032,0,97.6,0,0.0,0.0,0.0,0.0
412,25260.0,El Rosal,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2672.0,7940,11915,99.3,0,0.0,0.0,0.0,0.0
413,25281.0,Fosca,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,2095,2277.0,4100,0,100.0,0,0.0,0.0,0.0,0.0
414,25286.0,Funza,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,855,1211.0,2182,0,99.6,0,0.0,0.0,0.0,0.0
415,25288.0,Fúquene,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,1380,1612.0,1813,0,99.9,0,0.0,0.0,0.0,0.0
416,25293.0,Gachala,Cundinamarca,5028,19820.25,1309,6485.12,98,30.34,6435,26335.7,1,1288,1504.0,2124,0,99.9,8,2477.53125,810.64,3.7925,3291.9625
417,25295.0,Gachancipá,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,625,0.0,2391,0,99.7,0,0.0,0.0,0.0,0.0
418,25299.0,Gama,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,1481,2169.0,4370,0,99.8,0,0.0,0.0,0.0,0.0
419,25312.0,Granada,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.2,0,0.0,0.0,0.0,0.0
420,25317.0,Guachetá,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,927,581.0,1161,0,99.2,0,0.0,0.0,0.0,0.0
421,25320.0,Guaduas,Cundinamarca,2224,4595.05,808,5191.71,310,70.29,3342,9857.03,1,1838,1911.0,4100,0,99.3,7,656.4357143,741.6728571,10.04142857,1408.147143
422,25324.0,Guataquí,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,1284,1477.0,2035,0,98.8,0,0.0,0.0,0.0,0.0
423,25328.0,Guayabal de Siquima,Cundinamarca,170,48.57,28,8.23,48,24.66,246,81.46,1,1153,1607.0,3003,0,99.1,1,48.57,8.23,24.66,81.46
424,25335.0,Guayabetal,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.7,0,0.0,0.0,0.0,0.0
425,25339.0,Gutiérrez,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,16303,15899.0,20804,20634,99.1,0,0.0,0.0,0.0,0.0
426,25368.0,Jerusalén,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,13723,13225.0,22901,20053,99.6,0,0.0,0.0,0.0,0.0
427,25372.0,Junín,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,9835,10840.0,9342,0,99.6,0,0.0,0.0,0.0,0.0
428,25402.0,La Vega,Cundinamarca,1095,162.72,245,62.21,139,58.07,1479,283.0,1,0,11865.0,16516,0,99.8,3,54.24,20.73666667,19.35666667,94.33333333
429,25407.0,Lenguazaque,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,28769,43451.0,47832,0,99.8,0,0.0,0.0,0.0,0.0
430,25426.0,Macheta,Cundinamarca,798,85.78,96,18.21,8,1.67,902,105.66,1,6305,6130.0,7522,0,100.0,1,85.78,18.21,1.67,105.66
431,25430.0,Madrid,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,5129,6968.0,9466,8802,99.3,0,0.0,0.0,0.0,0.0
432,25436.0,Manta,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,14159,7069.0,18996,0,99.4,0,0.0,0.0,0.0,0.0
433,25438.0,Medina,Cundinamarca,2807,23615.26,4773,19420.03,7,1.61,7587,43036.95,1,56326,82190.0,77973,176335,99.3,8,2951.9075,2427.50375,0.20125,5379.61875
434,25473.0,Mosquera,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,9731,7634.0,16154,17121,99.8,0,0.0,0.0,0.0,0.0
435,25483.0,Nariño,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,1871,2336.0,2217,3341,98.4,0,0.0,0.0,0.0,0.0
436,25486.0,Nemocón,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,7790,8570.0,11346,0,99.7,0,0.0,0.0,0.0,0.0
437,25488.0,Nilo,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,2649,2709.0,3553,3397,99.4,0,0.0,0.0,0.0,0.0
438,25489.0,Nimaima,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,6221,8575.0,11080,0,97.2,0,0.0,0.0,0.0,0.0
439,25491.0,Nocaima,Cundinamarca,1346,8235.55,360,7227.75,142,112.74,1848,15576.05,1,11213,11492.0,11131,16590,99.3,7,1176.507143,1032.535714,16.10571429,2225.15
440,25506.0,Venecia,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.6,0,0.0,0.0,0.0,0.0
441,25518.0,Paime,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,4200,4925.0,6335,9131,97.0,0,0.0,0.0,0.0,0.0
442,25524.0,Pandi,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.4,0,0.0,0.0,0.0,0.0
443,25530.0,Paratebueno,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.6,0,0.0,0.0,0.0,0.0
444,25535.0,Pasca,Cundinamarca,3074,4297.09,1455,2946.66,192,65.63,4721,7309.37,1,11275,16907.0,18263,19398,100.0,6,716.1816667,491.11,10.93833333,1218.228333
445,25572.0,Puerto Salgar,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,9109,17718,100.0,0,0.0,0.0,0.0,0.0
446,25580.0,Pulí,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,36613,9924.0,123895,0,98.5,0,0.0,0.0,0.0,0.0
447,25592.0,Quebradanegra,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,1498,2503.0,3963,0,99.0,0,0.0,0.0,0.0,0.0
448,25594.0,Quetame,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,7197,9747.0,11182,0,99.6,0,0.0,0.0,0.0,0.0
449,25596.0,Quipile,Cundinamarca,370,33.02,67,5.72,42,9.39,479,48.13,1,14079,18965.0,25369,23359,98.1,1,33.02,5.72,9.39,48.13
450,25599.0,Apulo,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.5,0,0.0,0.0,0.0,0.0
451,25612.0,Ricaurte,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,14562,16486.0,22941,22688,100.0,0,0.0,0.0,0.0,0.0
452,25645.0,San Antonio del Tequendama,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,4053,4084.0,4064,0,99.3,0,0.0,0.0,0.0,0.0
453,25649.0,San Bernardo,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.3,0,0.0,0.0,0.0,0.0
454,25653.0,San Cayetano,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,6550,7461.0,12771,14682,99.9,0,0.0,0.0,0.0,0.0
455,25658.0,San Francisco,Cundinamarca,2876,24353.54,1000,15428.66,338,180.19,4214,39962.38,1,7133,9390.0,14994,26595,99.3,7,3479.077143,2204.094286,25.74142857,5708.911429
456,25736.0,Sesquilé,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,10508,9747.0,17647,0,99.9,0,0.0,0.0,0.0,0.0
457,25740.0,Sibaté,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.8,0,0.0,0.0,0.0,0.0
