,codmpio,municipio,depto,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor,tratamiento,alf_A1938,alf_A1951,alf_A1964,alf_A1973,alf_A2018,numero_prestamos,CP - Promedio,MP - Promedio,LP - Promedio,T - Promedio
458,25743.0,Silvania,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,3203,4859,99.7,0,0.0,0.0,0.0,0.0
459,25745.0,Simijaca,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,6073,5921.0,9678,10392,99.8,0,0.0,0.0,0.0,0.0
460,25769.0,Subachoque,Cundinamarca,2267,26260.74,706,16585.4,67,36.27,3040,42882.42,1,0,4297.0,5891,10041,99.2,7,3751.534286,2369.342857,5.181428571,6126.06
461,25772.0,Suesca,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,6601,8518.0,9933,11748,99.7,0,0.0,0.0,0.0,0.0
462,25777.0,Supatá,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1920.0,0,6996,100.0,0,0.0,0.0,0.0,0.0
463,25779.0,Susa,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,6590,9246.0,0,5655,99.5,0,0.0,0.0,0.0,0.0
464,25781.0,Sutatausa,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2439.0,3670,13312,99.2,0,0.0,0.0,0.0,0.0
465,25785.0,Tabio,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2238.0,0,10315,99.1,0,0.0,0.0,0.0,0.0
466,25793.0,Tausa,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,584,2420,100.0,0,0.0,0.0,0.0,0.0
467,25797.0,Tena,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,3848,3050.0,5506,5680,99.5,0,0.0,0.0,0.0,0.0
468,25799.0,Tenjo,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,10310,11833.0,19408,20991,100.0,0,0.0,0.0,0.0,0.0
469,25805.0,Tibacuy,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,3569,4956.0,9451,11788,99.5,0,0.0,0.0,0.0,0.0
470,25807.0,Tibirita,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,3639,4546.0,8485,9860,99.5,0,0.0,0.0,0.0,0.0
471,25815.0,Tocaima,Cundinamarca,1658,2704.14,462,3149.78,68,32.89,2188,5886.81,1,2253,2722.0,6400,5344,99.4,6,450.69,524.9633333,5.481666667,981.135
472,25817.0,Tocancipá,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,4688,6597.0,11923,10242,99.2,0,0.0,0.0,0.0,0.0
473,25823.0,Topaipí,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,3960,3999,95.4,0,0.0,0.0,0.0,0.0
474,25839.0,Ubalá,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,3040,5684.0,8295,10554,100.0,0,0.0,0.0,0.0,0.0
475,25841.0,Ubaque,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,1601,2131.0,2665,4368,99.2,0,0.0,0.0,0.0,0.0
476,25851.0,Útica,Cundinamarca,751,1408.67,434,3343.84,34,78.81,1219,4831.32,1,578,413.0,931,299,97.7,6,234.7783333,557.3066667,13.135,805.22
477,25867.0,Vianí,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,3782,4215.0,6416,8062,99.1,0,0.0,0.0,0.0,0.0
478,25871.0,Villagómez,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.7,0,0.0,0.0,0.0,0.0
479,25873.0,Villapinzón,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,1829,4204.0,7377,9913,99.6,0,0.0,0.0,0.0,0.0
480,25878.0,Viotá,Cundinamarca,3299,9526.54,512,4235.48,567,97.08,4378,13859.1,1,1395,2268.0,3947,4822,100.0,7,1360.934286,605.0685714,13.86857143,1979.871429
481,25885.0,Yacopí,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,3459,1404.0,5701,4617,90.6,0,0.0,0.0,0.0,0.0
482,25898.0,Zipacón,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,4105,6378.0,12128,15652,99.1,0,0.0,0.0,0.0,0.0
483,27006.0,Acandí,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3693.0,4541,5380,99.5,0,0.0,0.0,0.0,0.0
484,27025.0,Alto Baudo,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,91.4,0,0.0,0.0,0.0,0.0
485,27050.0,Atrato,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,93.6,0,0.0,0.0,0.0,0.0
486,27073.0,Bagadó,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,4411,6324.0,6665,14230,94.2,0,0.0,0.0,0.0,0.0
487,27075.0,Bahía Solano,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,9365.0,8477,6457,99.3,0,0.0,0.0,0.0,0.0
488,27077.0,Bajo Baudó,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,94.8,0,0.0,0.0,0.0,0.0
489,27099.0,Bojaya,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,90.3,0,0.0,0.0,0.0,0.0
490,27135.0,El Cantón del San Pablo,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,94.0,0,0.0,0.0,0.0,0.0
491,27150.0,Carmen del Darien,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,98271,151548,93.2,0,0.0,0.0,0.0,0.0
492,27160.0,Cértegui,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,92.2,0,0.0,0.0,0.0,0.0
493,27205.0,Condoto,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,1537,2114.0,2087,4501,99.1,0,0.0,0.0,0.0,0.0
494,27245.0,El Carmen de Atrato,Chocó,826,3307.79,467,2218.38,117,50.04,1410,5576.19,1,1087,1131.0,3772,6287,96.5,6,551.2983333,369.73,8.34,929.365
495,27250.0,El Litoral del San Juan,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,90.9,0,0.0,0.0,0.0,0.0
496,27361.0,Istmina,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,98.9,0,0.0,0.0,0.0,0.0
497,27372.0,Juradó,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,2234,2187.0,2660,3751,97.0,0,0.0,0.0,0.0,0.0
498,27413.0,Lloró,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,94.6,0,0.0,0.0,0.0,0.0
499,27425.0,Medio Atrato,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,97.1,0,0.0,0.0,0.0,0.0
500,27430.0,Medio Baudó,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,92.3,0,0.0,0.0,0.0,0.0
501,27450.0,Medio San Juan,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.8,0,0.0,0.0,0.0,0.0
502,27491.0,Nóvita,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,9742.0,11977,12947,91.8,0,0.0,0.0,0.0,0.0
503,27495.0,Nuquí,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,9598.0,11225,15604,93.1,0,0.0,0.0,0.0,0.0
504,27580.0,Río Iro,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,92.1,0,0.0,0.0,0.0,0.0
505,27600.0,Río Quito,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.0,0,0.0,0.0,0.0,0.0
506,27615.0,Riosucio(2),Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2897.0,4789,6271,95.2,0,0.0,0.0,0.0,0.0
507,27660.0,San José del Palmar,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,14739.0,32513,41773,91.2,0,0.0,0.0,0.0,0.0
508,27745.0,Sipí,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,691,1022.0,1485,3357,90.4,0,0.0,0.0,0.0,0.0
509,27787.0,Tadó,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,7947,9896.0,11963,22119,94.4,0,0.0,0.0,0.0,0.0
510,27800.0,Unguía,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,5625.0,7584,9568,98.1,0,0.0,0.0,0.0,0.0
511,27810.0,Unión Panamericana,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,98.6,0,0.0,0.0,0.0,0.0
512,41013.0,Agrado,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,7052,8827.0,15145,17253,99.4,0,0.0,0.0,0.0,0.0
513,41016.0,Aipe,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,4439,5343.0,6587,8849,99.6,0,0.0,0.0,0.0,0.0
514,41020.0,Algeciras,Huila,1009,164.41,665,168.77,79,33.88,1753,367.07,1,0,5370.0,6887,11352,99.4,3,54.80333333,56.25666667,11.29333333,122.3566667
515,41026.0,Altamira,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,1142,982.0,4347,3572,99.2,0,0.0,0.0,0.0,0.0
516,41132.0,Campoalegre,Huila,570,64.13,299,60.08,89,8.78,958,132.99,1,0,1287.0,2959,6693,99.4,2,32.065,30.04,4.39,66.495
517,41206.0,Colombia,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,1630,1249.0,2283,3550,99.5,0,0.0,0.0,0.0,0.0
518,41244.0,Elías,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,5684.0,6971,9580,100.0,0,0.0,0.0,0.0,0.0
519,41306.0,Gigante,Huila,2445,2633.17,1415,4289.61,181,43.63,4041,6966.39,1,1195,1092.0,2301,0,99.6,6,438.8616667,714.935,7.271666667,1161.065
520,41319.0,Guadalupe,Huila,985,98.3,718,177.52,47,21.07,1750,296.89,1,0,753.0,1204,2273,99.1,3,32.76666667,59.17333333,7.023333333,98.96333333
521,41349.0,Hobo,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1207.0,4103,6904,100.0,0,0.0,0.0,0.0,0.0
522,41357.0,Iquira,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2802.0,3343,3267,100.0,0,0.0,0.0,0.0,0.0
523,41359.0,Isnos,Huila,193,45.25,86,22.84,1,0.53,280,68.62,1,0,0.0,0,0,99.1,1,45.25,22.84,0.53,68.62
524,41378.0,La Argentina,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2074.0,1955,2664,99.7,0,0.0,0.0,0.0,0.0
525,41483.0,Nátaga,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,8457,9190,99.7,0,0.0,0.0,0.0,0.0
526,41503.0,Oporapa,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,14704,18201,99.5,0,0.0,0.0,0.0,0.0
527,41518.0,Paicol,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3124.0,6427,11611,100.0,0,0.0,0.0,0.0,0.0
528,41530.0,Palestina,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.2,0,0.0,0.0,0.0,0.0
529,41548.0,Pital,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,825,929,99.3,0,0.0,0.0,0.0,0.0
530,41615.0,Rivera,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3618.0,3489,5817,99.6,0,0.0,0.0,0.0,0.0
531,41660.0,Saladoblanco,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,6509.0,5126,11397,99.9,0,0.0,0.0,0.0,0.0
532,41676.0,Santa María,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,7780.0,11071,12938,99.4,0,0.0,0.0,0.0,0.0
533,41770.0,Suaza,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,726.0,3020,4283,99.1,0,0.0,0.0,0.0,0.0
534,41791.0,Tarqui,Huila,472,51.74,162,30.99,6,1.97,640,84.69,1,0,4755.0,4514,7514,99.7,1,51.74,30.99,1.97,84.69
535,41797.0,Tesalia,Huila,1991,13784.94,1556,25437.4,39,38.7,3586,39261.05,1,0,2554.0,4773,7042,99.9,9,1531.66,2826.377778,4.3,4362.338889
536,41799.0,Tello,Huila,564,103.42,662,114.29,59,24.2,1285,241.91,1,0,1662.0,4263,3930,99.3,2,51.71,57.145,12.1,120.955
537,41801.0,Teruel,Huila,213,61.56,88,37.08,22,9.64,323,108.28,1,0,1602.0,4263,9946,99.8,1,61.56,37.08,9.64,108.28
538,41807.0,Timaná,Huila,3721,11903.45,1193,8549.15,40,17.63,4954,20470.23,1,7084,8918.0,18798,28812,100.0,7,1700.492857,1221.307143,2.518571429,2924.318571
539,41872.0,Villavieja,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1071.0,2186,4067,100.0,0,0.0,0.0,0.0,0.0
540,44035.0,Albania,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,98.4,0,0.0,0.0,0.0,0.0
541,44078.0,Barrancas,La Guajira,826,302.5,440,300.16,61,40.05,1327,642.71,1,0,3641.0,2856,4483,99.2,3,100.8333333,100.0533333,13.35,214.2366667
542,44090.0,Dibulla,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,93.4,0,0.0,0.0,0.0,0.0
543,44098.0,Distracción,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,5058.0,9764,0,99.6,0,0.0,0.0,0.0,0.0
544,44110.0,El Molino,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.8,0,0.0,0.0,0.0,0.0
545,44279.0,Fonseca,La Guajira,857,231.98,454,220.7,52,18.75,1363,471.43,1,0,1681.0,1703,2382,99.6,3,77.32666667,73.56666667,6.25,157.1433333
546,44378.0,Hatonuevo,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,5691.0,8951,7452,99.6,0,0.0,0.0,0.0,0.0
547,44420.0,La Jagua del Pilar,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,98.7,0,0.0,0.0,0.0,0.0
548,44430.0,Maicao,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,97.8,0,0.0,0.0,0.0,0.0
549,44560.0,Manaure,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,96.5,0,0.0,0.0,0.0,0.0
550,44847.0,Uribia,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,95.5,0,0.0,0.0,0.0,0.0
551,44855.0,Urumita,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.4,0,0.0,0.0,0.0,0.0
552,47030.0,Algarrobo,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,95.8,0,0.0,0.0,0.0,0.0
553,47053.0,Aracataca,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,97.5,0,0.0,0.0,0.0,0.0
554,47058.0,Ariguaní,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,96.2,0,0.0,0.0,0.0,0.0
555,47161.0,Cerro San Antonio,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,2255,2363.0,3729,3974,97.7,0,0.0,0.0,0.0,0.0
556,47170.0,Chivolo,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,5989,0.0,14432,19332,95.5,0,0.0,0.0,0.0,0.0
557,47189.0,Ciénaga,Magdalena,2172,1532.64,1037,2579.68,37,2.52,3246,4114.85,1,0,5322.0,5036,8296,99.7,7,218.9485714,368.5257143,0.36,587.8357143
558,47205.0,Concordia,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,5914.0,4880,8427,98.3,0,0.0,0.0,0.0,0.0
559,47258.0,El Piñon,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,8447,8794.0,12264,12371,91.4,0,0.0,0.0,0.0,0.0
560,47268.0,El Retén,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,95.8,0,0.0,0.0,0.0,0.0
561,47318.0,Guamal,Magdalena,1227,117.07,1299,214.4,59,9.97,2585,341.44,1,3485,4134.0,5854,5649,95.4,3,39.02333333,71.46666667,3.323333333,113.8133333
562,47460.0,Nueva Granada,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,94.9,0,0.0,0.0,0.0,0.0
563,47541.0,Pedraza,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,6300,0.0,10760,14193,93.6,0,0.0,0.0,0.0,0.0
564,47545.0,Pijiño del Carmen,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,68432,0.0,428963,717430,97.2,0,0.0,0.0,0.0,0.0
565,47551.0,Pivijay,Magdalena,1371,119.84,819,228.5,39,5.0,2229,353.34,1,655,687.0,848,1559,94.9,3,39.94666667,76.16666667,1.666666667,117.78
566,47570.0,Puebloviejo,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,1555,1394.0,2144,2257,95.2,0,0.0,0.0,0.0,0.0
567,47605.0,Remolino,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,220728,431654.0,0,0,93.3,0,0.0,0.0,0.0,0.0
568,47660.0,Sabanas de San Angel,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.3,0,0.0,0.0,0.0,0.0
569,47675.0,Salamina,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,799,848.0,1548,1838,96.1,0,0.0,0.0,0.0,0.0
570,47692.0,San Sebastián de Buenavista,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,17456,0.0,47666,61564,97.6,0,0.0,0.0,0.0,0.0
571,47703.0,San Zenón,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,9349,0.0,46799,79432,96.1,0,0.0,0.0,0.0,0.0
572,47707.0,Santa Ana,Magdalena,493,65.05,382,142.16,1,0.55,876,207.76,1,5802,0.0,12827,12755,97.8,1,65.05,142.16,0.55,207.76
573,47720.0,Santa Bárbara de Pinto,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,94.3,0,0.0,0.0,0.0,0.0
574,47745.0,Sitionuevo,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,2728,3269.0,6016,8891,91.1,0,0.0,0.0,0.0,0.0
575,47798.0,Tenerife,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,30841,0.0,70874,81001,94.2,0,0.0,0.0,0.0,0.0
576,47960.0,Zapayán,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,91.1,0,0.0,0.0,0.0,0.0
577,47980.0,Zona Bananera,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2179.0,1784,2855,99.2,0,0.0,0.0,0.0,0.0
578,50006.0,Acacías,Meta,908,1223.72,1480,2141.46,153,314.88,2541,3680.06,1,0,0.0,0,0,99.8,3,407.9066667,713.82,104.96,1226.686667
579,50110.0,Barranca de Upía,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.8,0,0.0,0.0,0.0,0.0
580,50124.0,Cabuyaro,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,3487,3156.0,10796,14507,99.6,0,0.0,0.0,0.0,0.0
581,50150.0,Castilla la Nueva,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,100.0,0,0.0,0.0,0.0,0.0
582,50223.0,Cubarral,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.7,0,0.0,0.0,0.0,0.0
583,50226.0,Cumaral,Meta,382,193.72,326,197.83,7,4.39,715,395.94,1,6868,0.0,13821,20517,99.5,1,193.72,197.83,4.39,395.94
584,50245.0,El Calvario,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,6461,0.0,13308,16686,99.6,0,0.0,0.0,0.0,0.0
585,50251.0,El Castillo,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.3,0,0.0,0.0,0.0,0.0
586,50270.0,El Dorado,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,100.0,0,0.0,0.0,0.0,0.0
587,50287.0,Fuente de Oro,Meta,127,96.6,237,457.46,73,92.7,437,646.76,1,0,0.0,0,0,99.2,1,96.6,457.46,92.7,646.76
588,50313.0,Granada,Meta,984,323.22,2043,625.78,58,47.67,3085,996.66,1,0,0.0,0,0,99.1,4,80.805,156.445,11.9175,249.165
589,50318.0,Guamal,Meta,2836,104654.59,7675,181877.64,248,590.58,10759,287122.8,1,0,0.0,0,0,99.9,7,14950.65571,25982.52,84.36857143,41017.54286
590,50325.0,Mapiripán,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,96.6,0,0.0,0.0,0.0,0.0
591,50330.0,Mesetas,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.5,0,0.0,0.0,0.0,0.0
592,50350.0,La Macarena,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.7,0,0.0,0.0,0.0,0.0
593,50370.0,Uribe,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.1,0,0.0,0.0,0.0,0.0
594,50400.0,Lejanías,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.2,0,0.0,0.0,0.0,0.0
595,50450.0,Puerto Concordia,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.1,0,0.0,0.0,0.0,0.0
596,50568.0,Puerto Gaitán,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.1,0,0.0,0.0,0.0,0.0
597,50573.0,Puerto López,Meta,2397,67797.51,1628,53687.49,1,0.58,4026,121485.59,1,0,0.0,0,0,99.7,7,9685.358571,7669.641429,0.082857143,17355.08429
598,50577.0,Puerto Lleras,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.1,0,0.0,0.0,0.0,0.0
599,50590.0,Puerto Rico,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.8,0,0.0,0.0,0.0,0.0
600,50606.0,Restrepo,Meta,3624,19001.26,7874,46926.16,86,41.35,11584,65968.77,1,4488,0.0,11976,21309,100.0,7,2714.465714,6703.737143,5.907142857,9424.11
601,50680.0,San Carlos de Guaroa,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,100.0,0,0.0,0.0,0.0,0.0
602,50683.0,San Juan de Arama,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.3,0,0.0,0.0,0.0,0.0
603,50686.0,San Juanito,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,5764,0.0,11884,19509,99.5,0,0.0,0.0,0.0,0.0
604,50689.0,San Martín,Meta,1699,47932.75,7844,84699.57,65,59.85,9608,132692.16,1,0,0.0,0,0,99.9,7,6847.535714,12099.93857,8.55,18956.02286
605,50711.0,Vistahermosa,Meta,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.6,0,0.0,0.0,0.0,0.0
606,52019.0,Albán,Nariño,0,0.0,0,0.0,0,0.0,0,0.0,0,4138,0.0,14173,19530,99.6,0,0.0,0.0,0.0,0.0
607,52022.0,Aldana,Nariño,0,0.0,0,0.0,0,0.0,0,0.0,0,9134,6488.0,8816,9800,100.0,0,0.0,0.0,0.0,0.0
608,52036.0,Ancuyá,Nariño,0,0.0,0,0.0,0,0.0,0,0.0,0,1525,2067.0,2824,3439,99.9,0,0.0,0.0,0.0,0.0
609,52051.0,Arboleda,Nariño,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,9612,11125,97.4,0,0.0,0.0,0.0,0.0
610,52079.0,Barbacoas,Nariño,0,0.0,0,0.0,0,0.0,0,0.0,0,4257,5377.0,9858,15293,97.3,0,0.0,0.0,0.0,0.0
611,52083.0,Belén,Nariño,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,99.6,0,0.0,0.0,0.0,0.0
612,52110.0,Buesaco,Nariño,0,0.0,0,0.0,0,0.0,0,0.0,0,2789,3434.0,5121,5679,99.5,0,0.0,0.0,0.0,0.0
